1719891960000,63196.00000000,63199.49000000,63181.19000000,63181.19000000,12.58452000,1719892019999,795313.96509020,578,10.55311000,666946.50843970,0
1719892020000,63181.19000000,63188.00000000,63176.01000000,63188.00000000,2.88374000,1719892079999,182196.94649660,479,1.38512000,87514.36810910,0
1719892080000,63188.00000000,63203.65000000,63187.99000000,63203.65000000,2.41486000,1719892139999,152609.12536590,337,1.87504000,118497.41687760,0
1719892140000,63203.65000000,63203.65000000,63169.42000000,63169.43000000,5.93225000,1719892199999,374859.65333400,869,1.13982000,72022.70006320,0
1719892200000,63169.42000000,63169.42000000,63152.00000000,63152.00000000,3.92391000,1719892259999,247841.59319740,524,0.38693000,24438.63216860,0
1719892260000,63152.00000000,63152.01000000,63132.54000000,63132.55000000,7.15523000,1719892319999,451780.95145190,859,1.75080000,110541.62864890,0
1719892320000,63132.54000000,63137.89000000,63122.01000000,63131.90000000,17.43111000,1719892379999,1100474.36483510,636,2.89547000,182781.93138040,0
1719892380000,63131.89000000,63131.90000000,63128.01000000,63128.02000000,2.58125000,1719892439999,162957.04629860,356,0.43994000,27773.14663160,0
1719892440000,63128.02000000,63128.02000000,63128.01000000,63128.01000000,0.85223000,1719892499999,53799.59129950,131,0.73372000,46318.29083440,0
1719892500000,63128.02000000,63150.00000000,63128.01000000,63132.01000000,9.44528000,1719892559999,596411.71267490,708,5.75166000,363170.90664140,0
1719892560000,63132.00000000,63141.74000000,63132.00000000,63141.74000000,14.89057000,1719892619999,940097.86985810,397,13.83839000,873670.89951540,0
1719892620000,63141.74000000,63169.03000000,63141.73000000,63169.03000000,23.08442000,1719892679999,1457932.89368870,512,22.63783000,1429728.38948880,0
1719892680000,63169.03000000,63169.03000000,63152.00000000,63152.01000000,6.75461000,1719892739999,426664.38555770,418,1.18353000,74761.30173590,0
1719892740000,63152.01000000,63152.01000000,63138.67000000,63138.67000000,2.69097000,1719892799999,169927.48282550,437,0.21723000,13718.02749270,0
1719892800000,63138.68000000,63149.75000000,63132.00000000,63135.55000000,4.67406000,1719892859999,295130.79156150,822,0.95385000,60227.01542640,0
1719892860000,63135.54000000,63143.88000000,63135.54000000,63143.88000000,6.09994000,1719892919999,385160.32819710,374,4.96364000,313410.70364930,0
1719892920000,63143.88000000,63143.88000000,63120.00000000,63120.01000000,12.71962000,1719892979999,803063.18304620,828,0.79229000,50018.17545020,0
1719892980000,63120.00000000,63182.93000000,63120.00000000,63182.01000000,25.11252000,1719893039999,1586147.51439100,1164,19.58093000,1236699.45833240,0
1719893040000,63182.01000000,63182.01000000,63171.50000000,63180.00000000,8.02106000,1719893099999,506761.92189820,503,3.96930000,250777.22462050,0
1719893100000,63179.99000000,63199.99000000,63179.99000000,63199.99000000,4.45555000,1719893159999,281551.48129550,421,3.81235000,240904.06021210,0
1719893160000,63199.99000000,63199.99000000,63199.98000000,63199.99000000,3.19460000,1719893219999,201898.67735220,152,2.12442000,134263.32275580,0
1719893220000,63199.99000000,63199.99000000,63170.02000000,63170.03000000,8.38586000,1719893279999,529940.44419310,608,0.47144000,29788.81443050,0
1719893280000,63170.02000000,63170.03000000,63160.00000000,63160.00000000,6.50544000,1719893339999,410947.91390280,386,0.87026000,54974.16238560,0
1719893340000,63160.00000000,63165.99000000,63160.00000000,63165.99000000,1.44812000,1719893399999,91469.47180590,166,1.14444000,72287.42269460,0
1719893400000,63165.98000000,63198.79000000,63165.98000000,63198.79000000,11.70236000,1719893459999,739374.78570900,554,10.47695000,661935.48311710,0
1719893460000,63198.79000000,63201.99000000,63197.98000000,63197.99000000,5.13422000,1719893519999,324479.96465200,584,1.42243000,89896.16812760,0
1719893520000,63197.99000000,63197.99000000,63186.35000000,63186.36000000,4.66203000,1719893579999,294617.28289590,390,0.74805000,47268.63227520,0
1719893580000,63186.36000000,63186.36000000,63164.73000000,63186.00000000,6.38463000,1719893639999,403361.44304330,734,2.03360000,128466.72402070,0
1719893640000,63185.99000000,63209.39000000,63185.99000000,63209.38000000,4.92947000,1719893699999,311545.08480120,1286,3.18614000,201362.87193370,0
1719893700000,63209.38000000,63214.00000000,63202.00000000,63214.00000000,8.71216000,1719893759999,550679.85451220,554,2.91724000,184387.59346850,0
1719893760000,63213.99000000,63227.18000000,63213.99000000,63225.66000000,19.50066000,1719893819999,1232826.80694210,807,13.03516000,824069.86083940,0
1719893820000,63225.65000000,63245.80000000,63225.65000000,63245.80000000,9.90469000,1719893879999,626328.86704930,626,8.85965000,560244.87608890,0
